 n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, data_channel_is_lifestyle, data_channel_is_entertainment, data_channel_is_bus, data_channel_is_socmed, data_channel_is_tech, data_channel_is_world, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, weekday_is_monday, weekday_is_tuesday, weekday_is_wednesday, weekday_is_thursday, weekday_is_friday, weekday_is_saturday, weekday_is_sunday, is_weekend, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares
6.0,109.0,0.666666659933,0.999999982456,0.736842092336,3.0,2.0,1.0,0.0,4.73394495413,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,821.0,821.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20315133163,0.473664666847,0.0333412846932,0.0333429205054,0.256499796324,0.593006993007,0.24020979021,0.0917431192661,0.0183486238532,0.833333333333,0.166666666667,0.322272727273,0.1,0.75,-0.1,-0.1,-0.1,0.0,0.0,0.5,0.0,732
11.0,399.0,0.597989948246,0.99999999569,0.806034479284,8.0,0.0,1.0,0.0,4.57894736842,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285744314891,0.0286595812323,0.485075401332,0.0285726982603,0.429117887687,0.564637445887,0.10785646645,0.0426065162907,0.0225563909774,0.653846153846,0.346153846154,0.35841609371,0.1,1.0,-0.310185185185,-0.5,-0.1,0.0,0.0,0.5,0.0,1200
7.0,925.0,0.427947597786,0.999999998325,0.549413734423,20.0,20.0,20.0,0.0,4.67351351351,8.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,536.0,305.5,480.0,17100.0,11814.25,480.0,2102.77142857,1539.41721362,545.0,16000.0,3151.15789474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250001625678,0.328182232999,0.0250004465292,0.0250001076315,0.596817050272,0.503184096605,0.276370015949,0.0778378378378,0.0183783783784,0.808988764045,0.191011235955,0.422571548822,0.1,1.0,-0.198039215686,-0.5,-0.025,0.0,0.0,0.5,0.0,1500
10.0,909.0,0.449612402603,0.999999998012,0.669980117952,3.0,2.0,1.0,1.0,4.34323432343,5.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,593.0,405.0,0.0,17100.0,4340.0,0.0,2019.34615385,713.919230769,20900.0,20900.0,20900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400001561453,0.839895493422,0.0400003321948,0.0401039430291,0.0400000752086,0.470415525518,0.175156631917,0.0649064906491,0.02200220022,0.746835443038,0.253164556962,0.381027588231,0.0625,1.0,-0.258263888889,-1.0,-0.025,0.4,0.1,0.1,0.1,1700
10.0,258.0,0.589147284538,0.99999999359,0.737179482454,2.0,1.0,11.0,0.0,4.85271317829,9.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,695.0,373.285714286,0.0,17100.0,6266.66666667,0.0,2239.33333333,1222.8898541,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0223027767229,0.381296251973,0.0222541769286,0.0222399526834,0.551906841692,0.34380952381,0.0634920634921,0.0193798449612,0.0077519379845,0.714285714286,0.285714285714,0.333333333333,0.2,0.6,-0.482142857143,-0.714285714286,-0.25,0.0,0.0,0.5,0.0,752
11.0,459.0,0.563192903408,0.99999999635,0.737226274682,10.0,0.0,1.0,0.0,4.81045751634,7.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,1200.0,568.2,0.0,17100.0,3246.42857143,0.0,1953.14444444,847.420634921,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.171559513322,0.0285734746497,0.742722229199,0.0285718689897,0.0285729138397,0.378437323546,0.109175607002,0.0435729847495,0.0196078431373,0.689655172414,0.310344827586,0.366520562771,0.1,0.7,-0.234259259259,-0.6,-0.05,0.0,0.0,0.5,0.0,10400
11.0,291.0,0.531690138973,0.999999993939,0.666666662626,10.0,8.0,1.0,0.0,4.78694158076,8.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,343.0,259.0,0.0,17100.0,5237.5,0.0,2154.6,773.771180556,1500.0,3900.0,2533.33333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.205469771404,0.0250792521842,0.0252189016486,0.0253011161009,0.718930958662,0.374286987522,0.170320855615,0.0309278350515,0.0,1.0,0.0,0.321717171717,0.136363636364,0.8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5600
10.0,614.0,0.53057851152,0.999999997159,0.749999997869,11.0,2.0,1.0,0.0,4.75732899023,4.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,598.0,451.25,1500.0,17100.0,5475.0,823.142857143,1953.14444444,1182.5718254,2800.0,2800.0,2800.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0500001467472,0.0500000274317,0.799996206917,0.0500001453471,0.0500034735566,0.430985060691,0.15447945845,0.0472312703583,0.014657980456,0.763157894737,0.236842105263,0.401498357964,0.0625,1.0,-0.247222222222,-0.5,-0.1,0.0,0.0,0.5,0.0,373
7.0,144.0,0.722627731952,0.999999987013,0.857142846011,9.0,6.0,1.0,0.0,4.82638888889,10.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,2600.0,1031.0,0.0,17100.0,4800.0,0.0,3600.0,1268.66644444,1100.0,6000.0,2760.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0210038269916,0.0200049846295,0.020001568677,0.227074551701,0.711915068001,0.391666666667,0.182575757576,0.0347222222222,0.0277777777778,0.555555555556,0.444444444444,0.52,0.5,0.6,-0.147916666667,-0.2,-0.1,0.0,0.0,0.5,0.0,1000
12.0,249.0,0.597560973181,0.999999993151,0.732876707309,2.0,0.0,0.0,0.0,4.5421686747,5.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,819.0,486.8,1100.0,17100.0,5380.0,726.6,1953.14444444,1261.10888889,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0408123709842,0.534553640062,0.0402357984135,0.0402803791215,0.344117811419,0.432586580087,0.119561688312,0.0522088353414,0.0200803212851,0.722222222222,0.277777777778,0.283941058941,0.1,0.5,-0.34,-0.4,-0.1,0.4,-0.4,0.1,0.4,3200
9.0,330.0,0.501597442487,0.999999995283,0.584905657618,12.0,2.0,1.0,0.0,4.65757575758,7.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,819.0,451.0,0.0,17100.0,5500.0,0.0,2339.52,929.523492063,4700.0,4700.0,4700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.448525795424,0.316588588278,0.0285764658045,0.028617343519,0.177691806974,0.354901960784,0.0882352941176,0.0363636363636,0.0121212121212,0.75,0.25,0.366666666667,0.1,0.5,-0.3125,-0.4,-0.2,0.333333333333,0.25,0.166666666667,0.25,648
12.0,180.0,0.606936412677,0.999999990099,0.752475240075,3.0,1.0,1.0,0.0,4.72777777778,6.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,505.0,390.4,0.0,17100.0,6750.83333333,0.0,2339.52,1245.47185185,1200.0,1200.0,1200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.274928168263,0.0333337607381,0.0334258191939,0.0333339722613,0.624978279544,0.546428571429,0.0678571428571,0.0388888888889,0.00555555555556,0.875,0.125,0.364285714286,0.1,1.0,-0.1,-0.1,-0.1,0.5,0.5,0.0,0.5,606
9.0,334.0,0.625377641615,0.999999995192,0.778846150102,7.0,5.0,1.0,0.0,4.84730538922,6.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,1900.0,751.166666667,1900.0,28000.0,7183.33333333,1453.28571429,2240.53631285,1746.61200452,1100.0,1800.0,1450.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.223610020794,0.0344794445422,0.0336269851085,0.231206702055,0.4770768475,0.43807409066,0.13908419167,0.0479041916168,0.0149700598802,0.761904761905,0.238095238095,0.362506764069,0.136363636364,0.5,-0.353333333333,-0.5,-0.166666666667,0.5,0.5,0.0,0.5,972
12.0,284.0,0.602941174254,0.999999994595,0.718918915033,10.0,9.0,1.0,0.0,4.6161971831,7.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,851.0,459.0,0.0,28000.0,7914.28571429,0.0,4612.75,1434.55484741,677.0,1500.0,1269.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17767034881,0.0285728543709,0.0286789126048,0.0288461575776,0.736231726636,0.489351851852,0.286574074074,0.0422535211268,0.0105633802817,0.8,0.2,0.461111111111,0.25,1.0,-0.166666666667,-0.25,-0.125,0.5,0.0625,0.0,0.0625,737
9.0,222.0,0.665024627266,0.999999992593,0.755555549959,7.0,0.0,1.0,1.0,4.63063063063,6.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,1000.0,554.6,0.0,28000.0,8985.16666667,0.0,2432.11111111,1322.7190151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0343015201794,0.0340647330075,0.0335066780788,0.864792404091,0.0333346646433,0.486038961039,0.0436688311688,0.027027027027,0.00900900900901,0.75,0.25,0.207575757576,0.136363636364,0.5,-0.385714285714,-0.7,-0.0714285714286,0.1,0.0,0.4,0.0,1200
10.0,280.0,0.579925648402,0.999999994118,0.664705878443,6.0,4.0,0.0,11.0,4.14285714286,7.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,513.0,377.2,0.0,28000.0,12600.0,0.0,5439.16666667,2760.03743863,569.0,4700.0,2242.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0286087184553,0.0286371825788,0.0285842857729,0.885582363585,0.0285874496083,0.612162162162,0.170495495495,0.075,0.0392857142857,0.65625,0.34375,0.452380952381,0.2,1.0,-0.276893939394,-0.8,-0.125,1.0,0.5,0.5,0.5,1100
12.0,270.0,0.576923074704,0.999999993377,0.70860926683,6.0,4.0,1.0,0.0,4.71481481481,10.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,1900.0,714.5,0.0,28000.0,4680.0,0.0,2240.53631285,1003.95113128,1100.0,19700.0,9625.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0200400179909,0.220311776287,0.116571452024,0.0207026067969,0.622374146901,0.4952725305,-0.0267266824085,0.0296296296296,0.0259259259259,0.533333333333,0.466666666667,0.229626623377,0.1,0.5,-0.417857142857,-0.8,-0.125,0.0,0.0,0.5,0.0,1200
8.0,322.0,0.666666664488,0.999999994975,0.783919594051,6.0,3.0,1.0,11.0,4.14596273292,8.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,2200.0,792.2,0.0,28000.0,8500.0,0.0,5439.16666667,1898.1233838,597.0,597.0,597.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.158399351536,0.025037922397,0.143578605699,0.646979588468,0.0260045318995,0.485769400353,0.173969356261,0.0714285714286,0.0372670807453,0.657142857143,0.342857142857,0.457660455487,0.05,1.0,-0.250115740741,-0.6,-0.1,0.0,0.0,0.5,0.0,751
13.0,140.0,0.786764700097,0.999999987179,0.935897423899,2.0,1.0,0.0,0.0,4.20714285714,10.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,1000.0,572.75,0.0,28000.0,14970.0,0.0,5457.14285714,2873.25803881,2700.0,2700.0,2700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0200484296591,0.919398069225,0.0200118655299,0.0204124711565,0.0201291644293,0.621717171717,0.195454545455,0.0428571428571,0.0142857142857,0.75,0.25,0.491666666667,0.1,0.8,-0.4,-0.6,-0.2,0.8,-0.6,0.3,0.6,37400
11.0,707.0,0.446043164826,0.999999997579,0.615012105048,3.0,2.0,1.0,0.0,4.40594059406,8.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,552.0,357.6,0.0,28000.0,8812.5,0.0,2527.25,1433.04678006,2900.0,2900.0,2900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0252961802421,0.0250196366198,0.0250461928143,0.025041131436,0.899596858888,0.467240215924,0.150195802005,0.0693069306931,0.019801980198,0.777777777778,0.222222222222,0.338532555879,0.1,1.0,-0.291964285714,-0.75,-0.1,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,1900
10.0,331.0,0.649230767233,0.999999995327,0.81308410835,8.0,0.0,1.0,0.0,5.11782477341,6.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,373.0,317.75,0.0,28000.0,7600.0,0.0,2194.71042471,1036.2091184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0333335181895,0.0333335557612,0.866181627689,0.0333334897487,0.0338178086119,0.364208588347,0.138340299547,0.0422960725076,0.02416918429,0.636363636364,0.363636363636,0.395292207792,0.05,1.0,-0.190277777778,-0.3,-0.1,0.0,0.0,0.5,0.0,614
9.0,529.0,0.460348161585,0.99999999696,0.589665651703,2.0,1.0,18.0,0.0,4.65973534972,8.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,343.0,266.333333333,0.0,28000.0,12087.75,0.0,2194.71042471,1170.6575743,396.0,396.0,396.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0250080578827,0.270068725379,0.0250050931122,0.0250050577669,0.654913065859,0.421691919192,0.221382575758,0.0359168241966,0.0151228733459,0.703703703704,0.296296296296,0.481020733652,0.136363636364,1.0,-0.2125,-0.5,-0.025,0.0,0.0,0.5,0.0,2900
6.0,358.0,0.622478384373,0.999999995349,0.776744182434,24.0,6.0,1.0,0.0,5.39106145251,8.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,737.0,525.75,0.0,28000.0,6550.0,0.0,3784.0,1397.91171976,1600.0,1600.0,1600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.189321753755,0.0250333318952,0.319210401826,0.0254167195053,0.441017793018,0.492621527778,0.189713541667,0.0558659217877,0.0251396648045,0.689655172414,0.310344827586,0.41375,0.1,0.8,-0.257407407407,-0.5,-0.05,0.333333333333,0.25,0.166666666667,0.25,1600
8.0,264.0,0.654618471267,0.999999994382,0.741573029542,3.0,1.0,0.0,7.0,4.66666666667,9.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,1200.0,600.75,0.0,28000.0,18166.6666667,0.0,5373.28571429,3005.34596905,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.137189431598,0.0226174004677,0.0222319097754,0.795731881691,0.0222293764679,0.433333333333,0.226923076923,0.030303030303,0.00757575757576,0.8,0.2,0.3,0.1,0.5,-0.275,-0.3,-0.25,0.0,0.0,0.5,0.0,582
11.0,98.0,0.744897951583,0.999999982456,0.78947367036,1.0,0.0,0.0,1.0,4.70408163265,7.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1200.0,504.0,0.0,28000.0,18942.8571429,0.0,4975.19047619,2686.48166542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0286208414904,0.348304045698,0.0285884872395,0.565911678194,0.0285749473779,0.583673469388,0.264030612245,0.0714285714286,0.0102040816327,0.875,0.125,0.347959183673,0.1,0.5,-0.1875,-0.1875,-0.1875,0.825,0.425,0.325,0.425,19800
7.0,719.0,0.492329148546,0.999999997579,0.685230022554,13.0,5.0,1.0,0.0,4.65090403338,10.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,972.0,432.5,0.0,28000.0,8890.0,0.0,3818.0,1463.29288974,1300.0,3600.0,2233.33333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0202661505968,0.0200316249828,0.0200027254214,0.0200378374917,0.919661661507,0.451534202232,0.107703362529,0.0278164116829,0.0152990264256,0.645161290323,0.354838709677,0.364437229437,0.1,1.0,-0.214772727273,-0.5,-0.05,0.0,0.0,0.5,0.0,1500
12.0,324.0,0.592948716048,0.999999994949,0.7070707035,6.0,4.0,0.0,11.0,4.19444444444,7.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,513.0,370.6,0.0,28000.0,20000.0,0.0,7245.88888889,3065.34491328,3400.0,4100.0,3833.33333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0286086734744,0.0286372125393,0.028584257094,0.885595832824,0.0285740240686,0.612507936508,0.0714444444444,0.0246913580247,0.0277777777778,0.470588235294,0.529411764706,0.56875,0.25,1.0,-0.245987654321,-0.6,-0.05,0.0,0.0,0.5,0.0,4400
11.0,257.0,0.622047241645,0.99999999359,0.801282046146,4.0,1.0,1.0,0.0,4.62645914397,9.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,1000.0,583.5,0.0,28000.0,14033.3333333,0.0,5457.14285714,2784.69385264,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0222229406851,0.800773939389,0.022222584271,0.0226841535519,0.132096382103,0.360416666667,0.280902777778,0.0544747081712,0.0194552529183,0.736842105263,0.263157894737,0.567857142857,0.1,1.0,-0.256666666667,-0.666666666667,-0.1,0.2,0.1,0.3,0.1,1400
11.0,291.0,0.620209057072,0.999999994152,0.812865492322,9.0,1.0,1.0,0.0,4.55670103093,7.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,373.0,299.333333333,0.0,28000.0,6300.0,0.0,2194.71042471,776.07720353,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0285767657066,0.0285771956989,0.885696273324,0.0285749690252,0.0285747962451,0.413056426332,0.144623824451,0.0515463917526,0.0137457044674,0.789473684211,0.210526315789,0.342939393939,0.1,1.0,-0.2625,-0.5,-0.15,0.5,-0.25,0.0,0.25,1600
14.0,138.0,0.715328461932,0.9999999875,0.849999989375,8.0,0.0,0.0,0.0,4.21014492754,9.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,1100.0,466.833333333,0.0,37400.0,8833.33333333,0.0,3833.42857143,1394.36430847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.751837666108,0.0224267645115,0.0222537549919,0.181231432887,0.0222503815017,0.441184807256,0.150595238095,0.0579710144928,0.0217391304348,0.727272727273,0.272727272727,0.434375,0.2,0.7,-0.455555555556,-1.0,-0.166666666667,0.0,0.0,0.5,0.0,2100
12.0,138.0,0.644927531558,0.999999986842,0.749999990132,5.0,3.0,0.0,1.0,4.13043478261,8.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,513.0,362.333333333,0.0,37400.0,17412.5,0.0,4837.34482759,2284.53900622,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.240673327129,0.0253838702793,0.0250714835192,0.559842973975,0.149028345097,0.488888888889,-0.128703703704,0.0144927536232,0.036231884058,0.285714285714,0.714285714286,0.5,0.5,0.5,-0.551666666667,-1.0,-0.0333333333333,0.75,-0.25,0.25,0.25,2700
9.0,678.0,0.493273541864,0.999999997354,0.72486772295,16.0,0.0,1.0,0.0,4.66814159292,9.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,2500.0,764.285714286,0.0,37400.0,7327.66666667,0.0,3405.0,1549.40022447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.910969834315,0.0222331705455,0.0222279195583,0.0222694486018,0.0222996269793,0.49592264878,0.197915378273,0.070796460177,0.0191740412979,0.786885245902,0.213114754098,0.39898538961,0.1,1.0,-0.243192918193,-1.0,-0.1,0.0,0.0,0.5,0.0,3100
6.0,279.0,0.6499999975,0.999999994253,0.764367811699,4.0,3.0,1.0,10.0,4.43010752688,10.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,761.0,508.8,5200.0,37400.0,22940.0,2350.0,6899.58333333,3760.87409387,2900.0,5800.0,4350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0207562417968,0.0202623762139,0.0200223564754,0.918556102934,0.0204029225801,0.581765935214,0.274777951933,0.0716845878136,0.0215053763441,0.769230769231,0.230769230769,0.455303030303,0.05,1.0,-0.215509259259,-0.5,-0.1,1.0,0.6,0.5,0.6,1400
