 n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, data_channel_is_lifestyle, data_channel_is_entertainment, data_channel_is_bus, data_channel_is_socmed, data_channel_is_tech, data_channel_is_world, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, weekday_is_monday, weekday_is_tuesday, weekday_is_wednesday, weekday_is_thursday, weekday_is_friday, weekday_is_saturday, weekday_is_sunday, is_weekend, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares
11.0,289.0,0.64912280474,0.999999995146,0.776699025356,3.0,2.0,13.0,0.0,4.74740484429,10.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,598.0,469.333333333,0.0,17100.0,2300.0,0.0,1953.14444444,424.344444444,5000.0,5000.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0200060933428,0.478364628595,0.0200036497775,0.376661338005,0.10496429028,0.440725578769,0.0828722002635,0.038062283737,0.0173010380623,0.6875,0.3125,0.364187327824,0.1,0.6,-0.445,-0.7,-0.2,0.0,0.0,0.5,0.0,350
8.0,640.0,0.528481011822,0.999999997222,0.741666664606,10.0,0.0,1.0,0.0,4.3125,9.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,573.0,417.333333333,0.0,17100.0,4044.44444444,0.0,4151.0,927.05308642,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0222231948915,0.599334661823,0.0222731008251,0.124128489336,0.232040553124,0.424340047707,0.10618053715,0.0390625,0.0125,0.757575757576,0.242424242424,0.336735064935,0.136363636364,0.8,-0.269717261905,-0.4,-0.178571428571,0.0,0.0,0.5,0.0,341
8.0,453.0,0.514606740417,0.999999996503,0.622377620201,2.0,2.0,9.0,0.0,4.46799116998,10.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,834.0,326.777777778,0.0,17100.0,9616.8,0.0,2082.425,1328.22914563,585.0,585.0,585.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0200178168366,0.266570877836,0.0200070382599,0.0200017678973,0.67340249917,0.50700088442,0.180127309966,0.0529801324503,0.0132450331126,0.8,0.2,0.30295544733,0.1,0.5,-0.354497354497,-0.6,-0.0714285714286,0.0,0.0,0.5,0.0,1300
11.0,1265.0,0.40079681243,0.999999998733,0.542458807931,21.0,21.0,20.0,0.0,4.54229249012,7.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,480.0,254.571428571,834.0,17100.0,11109.7142857,569.166666667,2082.425,1481.04265702,545.0,16000.0,3035.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0285716307069,0.389335298565,0.0285720064063,0.0285715567692,0.524949507552,0.517849243214,0.243837567542,0.0766798418972,0.0197628458498,0.795081967213,0.204918032787,0.435918351408,0.0625,1.0,-0.290666666667,-1.0,-0.05,0.9,-0.6,0.4,0.6,1000
12.0,981.0,0.433884297072,0.999999998408,0.57006369336,20.0,20.0,20.0,0.0,4.75840978593,7.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,3600.0,718.285714286,834.0,17100.0,12847.7142857,569.166666667,3600.0,2007.83592233,545.0,16000.0,3151.15789474,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0285844111374,0.0287985902934,0.0285719226632,0.0285715148062,0.8854735611,0.524681690858,0.297857355063,0.0846075433231,0.013251783894,0.864583333333,0.135416666667,0.411764460439,0.1,1.0,-0.21858974359,-0.5,-0.05,1.0,0.3,0.5,0.3,1300
11.0,277.0,0.450184500184,0.999999994737,0.494736839501,34.0,3.0,15.0,0.0,4.49458483755,10.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,761.0,594.4,0.0,17100.0,2437.2,0.0,1953.14444444,580.344444444,384.0,4600.0,3061.33333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0204225934953,0.448989741126,0.0200796375829,0.490505787055,0.0200022407408,0.483901515152,-0.114725378788,0.0108303249097,0.0180505415162,0.375,0.625,0.253787878788,0.136363636364,0.375,-0.348333333333,-0.8,-0.166666666667,0.0,0.0,0.5,0.0,11500
9.0,334.0,0.625377641615,0.999999995192,0.778846150102,7.0,5.0,1.0,0.0,4.84730538922,6.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,1900.0,751.166666667,1900.0,28000.0,7183.33333333,1453.28571429,2240.53631285,1746.61200452,1100.0,1800.0,1450.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.223610020794,0.0344794445422,0.0336269851085,0.231206702055,0.4770768475,0.43807409066,0.13908419167,0.0479041916168,0.0149700598802,0.761904761905,0.238095238095,0.362506764069,0.136363636364,0.5,-0.353333333333,-0.5,-0.166666666667,0.5,0.5,0.0,0.5,972
10.0,283.0,0.743190658587,0.999999994505,0.84065933604,5.0,3.0,0.0,21.0,4.39222614841,6.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,513.0,368.2,0.0,28000.0,12511.3333333,0.0,5439.16666667,2438.21034507,6400.0,22800.0,14600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0333860395543,0.0334276247354,0.0333514856341,0.866497844951,0.0333370051253,0.551358024691,0.00999228395062,0.0388692579505,0.0459363957597,0.458333333333,0.541666666667,0.422121212121,0.0333333333333,1.0,-0.33858974359,-0.6,-0.1,0.0,0.0,0.5,0.0,979
11.0,1077.0,0.438381937499,0.999999998551,0.572463767286,23.0,20.0,20.0,0.0,4.76323119777,5.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,631.0,381.4,3200.0,28000.0,12000.0,1311.04761905,2248.8,1942.77292673,545.0,16000.0,3151.15789474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.440061638051,0.239335581946,0.0400003059916,0.239675434677,0.0409270393343,0.535378379482,0.265552866944,0.0770659238626,0.0185701021356,0.805825242718,0.194174757282,0.428386793929,0.1,1.0,-0.325208333333,-0.9,-0.05,0.9,-0.5,0.4,0.5,3800
6.0,1160.0,0.437225636139,0.99999999867,0.565159573717,45.0,38.0,19.0,0.0,4.74051724138,10.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,302.0,254.777777778,0.0,28000.0,12450.0,0.0,3582.65,1554.65847306,302.0,16000.0,2593.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0201030435284,0.360180898948,0.0200480730113,0.0203789684007,0.579289016112,0.498341579056,0.244290455576,0.0629310344828,0.0172413793103,0.784946236559,0.215053763441,0.421399513728,0.1,1.0,-0.21,-0.5,-0.05,0.0,0.0,0.5,0.0,396
10.0,951.0,0.437295528422,0.99999999827,0.577854670281,6.0,0.0,1.0,0.0,5.03785488959,8.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,373.0,290.4,0.0,28000.0,10625.0,0.0,2240.53631285,1136.56396734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0250123347173,0.0250137352434,0.450673727703,0.0250109445803,0.474289257756,0.467841186591,0.0674318736819,0.0241850683491,0.0157728706625,0.605263157895,0.394736842105,0.33437323546,0.05,0.6,-0.229100529101,-0.5,-0.1,0.0,0.0,0.5,0.0,2500
9.0,757.0,0.449197860362,0.999999997669,0.634032632555,11.0,0.0,1.0,0.0,4.55482166446,7.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,1200.0,550.5,0.0,28000.0,7200.0,0.0,2240.53631285,1059.74804469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0285719552857,0.0285718274424,0.88571201726,0.0285716473184,0.0285725526931,0.546999963314,0.192779367525,0.0462351387054,0.0118890356671,0.795454545455,0.204545454545,0.381821273964,0.1,1.0,-0.227380952381,-0.5,-0.0714285714286,0.0,0.0,0.5,0.0,473
13.0,326.0,0.696969694623,0.999999995327,0.794392519652,3.0,2.0,0.0,21.0,4.35582822086,6.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,513.0,344.6,0.0,28000.0,13500.0,0.0,5439.16666667,2580.14624251,1200.0,22800.0,12000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0333868173918,0.0337382205373,0.0333514955538,0.866186073864,0.0333373926532,0.610377046325,-0.00481648380355,0.0337423312883,0.0521472392638,0.392857142857,0.607142857143,0.504214876033,0.136363636364,1.0,-0.33612745098,-0.6,-0.1,0.2,-0.15,0.3,0.15,1300
8.0,1314.0,0.399529042073,0.999999998773,0.534969324497,27.0,27.0,20.0,0.0,4.65677321157,10.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,343.0,280.375,0.0,28000.0,10100.0,0.0,2796.14285714,1322.70175302,513.0,16000.0,3632.61904762,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0200330209008,0.0201191602323,0.0200113132889,0.0200092726555,0.919827232922,0.522832519163,0.252249493626,0.062404870624,0.0129375951294,0.828282828283,0.171717171717,0.401201562665,0.1,1.0,-0.247058823529,-0.5,-0.05,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,1300
7.0,428.0,0.590570718138,0.999999996503,0.65384615156,19.0,1.0,1.0,0.0,4.96962616822,9.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,1200.0,620.333333333,0.0,28000.0,10679.0,0.0,7500.0,2324.99786192,2000.0,2000.0,2000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.209348407858,0.723647756175,0.0223631552596,0.0224179218788,0.0222227588286,0.572222222222,0.303402777778,0.0514018691589,0.0163551401869,0.758620689655,0.241379310345,0.54696969697,0.1,1.0,-0.330357142857,-0.8,-0.0125,0.75,-0.75,0.25,0.75,1000
8.0,322.0,0.666666664488,0.999999994975,0.783919594051,6.0,3.0,1.0,11.0,4.14596273292,8.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,2200.0,792.2,0.0,28000.0,8500.0,0.0,5439.16666667,1898.1233838,597.0,597.0,597.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.158399351536,0.025037922397,0.143578605699,0.646979588468,0.0260045318995,0.485769400353,0.173969356261,0.0714285714286,0.0372670807453,0.657142857143,0.342857142857,0.457660455487,0.05,1.0,-0.250115740741,-0.6,-0.1,0.0,0.0,0.5,0.0,751
12.0,185.0,0.653846150254,0.999999991228,0.745614028547,4.0,3.0,1.0,0.0,4.51891891892,6.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,343.0,259.0,0.0,28000.0,10366.6666667,0.0,2240.53631285,1004.04444012,1100.0,2900.0,2000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0333345468493,0.200055767838,0.0333504758065,0.0333337967086,0.699925412797,0.525,0.094696969697,0.027027027027,0.0108108108108,0.714285714286,0.285714285714,0.276666666667,0.2,0.4,-0.170833333333,-0.291666666667,-0.05,0.0,0.0,0.5,0.0,1000
10.0,604.0,0.433774833719,0.999999997101,0.588405795396,13.0,7.0,1.0,0.0,4.59437086093,7.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,761.0,424.5,0.0,28000.0,8114.28571429,0.0,2223.63333333,1237.32183556,2300.0,3300.0,2800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0290766990383,0.0288048770974,0.171639666843,0.0287536639589,0.741725093063,0.585979755539,0.131059332824,0.0430463576159,0.0149006622517,0.742857142857,0.257142857143,0.348286713287,0.0333333333333,0.8,-0.202380952381,-0.4,-0.05,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,3500
11.0,877.0,0.433734939236,0.99999999811,0.584120981883,45.0,8.0,1.0,1.0,5.09578107184,8.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,3100.0,1029.25,0.0,28000.0,5362.5,0.0,3100.0,1007.15130309,832.0,11700.0,4922.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.150683853074,0.0254396408153,0.469617555944,0.0250019839751,0.329256966192,0.488382704252,0.277049689441,0.0592930444698,0.0307867730901,0.658227848101,0.341772151899,0.603076923077,0.1,1.0,-0.228571428571,-0.8,-0.0333333333333,0.475,0.375,0.025,0.375,1100
8.0,270.0,0.583643120507,0.999999993377,0.781456948467,5.0,2.0,0.0,0.0,4.13333333333,7.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,2000.0,671.4,0.0,28000.0,7085.71428571,0.0,2223.63333333,1317.23482258,5100.0,5100.0,5100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0289174263106,0.0286376141278,0.0286145535794,0.0286284096271,0.885201996355,0.449921576009,0.163434029738,0.0481481481481,0.0148148148148,0.764705882353,0.235294117647,0.371844821845,0.1,0.6,-0.26875,-0.6,-0.125,0.0,0.1,0.5,0.1,1100
10.0,416.0,0.543902437698,0.999999995798,0.71008403063,8.0,5.0,0.0,0.0,4.78125,6.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,454.0,376.6,0.0,28000.0,9133.33333333,0.0,2194.71042471,1403.91007079,1700.0,8700.0,4450.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0338347539181,0.0343913784452,0.861636729215,0.0333721204088,0.0367650180129,0.56186299081,0.11018455229,0.0408653846154,0.0240384615385,0.62962962963,0.37037037037,0.472765469824,0.136363636364,0.8,-0.414166666667,-0.8,-0.125,0.05,0.1,0.45,0.1,2100
8.0,208.0,0.673076919841,0.999999992857,0.785714280102,4.0,0.0,1.0,0.0,5.26442307692,8.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,473.0,356.6,0.0,28000.0,8112.5,0.0,3228.83333333,1346.64046976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0250002405364,0.0250000975434,0.899998404192,0.0250000685232,0.0250011892045,0.378713323713,0.0874843674844,0.0480769230769,0.0192307692308,0.714285714286,0.285714285714,0.276772727273,0.1,0.5,-0.232638888889,-0.4,-0.125,0.0,0.0,0.5,0.0,2200
13.0,174.0,0.658959533763,0.999999991667,0.724999993958,3.0,3.0,1.0,2.0,4.59770114943,7.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,631.0,399.333333333,0.0,37400.0,13457.1428571,0.0,4257.25,1447.60419207,1200.0,1500.0,1333.33333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.028573148817,0.884690154356,0.0285726445714,0.0295916362371,0.0285724160182,0.437826086957,0.475434782609,0.109195402299,0.0114942528736,0.904761904762,0.0952380952381,0.592105263158,0.2,1.0,-0.0875,-0.125,-0.05,0.5,0.3,0.0,0.3,894
16.0,83.0,0.843373483815,0.99999998,0.9199999816,5.0,3.0,1.0,0.0,4.79518072289,10.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,462.0,335.714285714,0.0,37400.0,11670.0,0.0,3645.97826087,1460.0149456,6700.0,6700.0,6700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0200011010815,0.451970921794,0.0200010276368,0.0952969459166,0.412730003571,0.402380952381,0.197619047619,0.0481927710843,0.0240963855422,0.666666666667,0.333333333333,0.4875,0.1,0.8,-0.283333333333,-0.4,-0.166666666667,0.0,0.0,0.5,0.0,2100
14.0,375.0,0.556149731133,0.999999995122,0.736585362261,3.0,1.0,1.0,0.0,4.44266666667,4.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,441.0,352.666666667,0.0,37400.0,11225.0,0.0,2714.08757062,1323.54145787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799998691388,0.0500001370796,0.050001107111,0.0500000421212,0.0500000222999,0.506691919192,0.0975168350168,0.0426666666667,0.016,0.727272727273,0.272727272727,0.334753787879,0.1,0.8,-0.377314814815,-0.625,-0.15,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,5800
11.0,317.0,0.555555553792,0.999999994624,0.698924727425,11.0,11.0,1.0,1.0,4.25867507886,9.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,7500.0,3229.8,0.0,37400.0,12133.3333333,0.0,7500.0,2766.61091622,1100.0,18000.0,5180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222242959267,0.454639718783,0.022311007579,0.478602455053,0.022222522658,0.35582906992,0.258270365998,0.0473186119874,0.00315457413249,0.9375,0.0625,0.394891774892,0.1,1.0,-0.0714285714286,-0.0714285714286,-0.0714285714286,0.3,0.2,0.2,0.2,2100
13.0,208.0,0.70297029355,0.99999999115,0.884955744381,4.0,3.0,0.0,1.0,4.20192307692,5.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,573.0,382.6,3000.0,37400.0,24880.0,1543.0,4696.45454545,3226.45376483,9100.0,9100.0,9100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400823612106,0.0404589416183,0.0401137474971,0.839339364605,0.0400055850691,0.413874643875,0.214501424501,0.0336538461538,0.0240384615385,0.583333333333,0.416666666667,0.578571428571,0.2,0.9,-0.199829059829,-0.4,-0.0769230769231,0.166666666667,-0.166666666667,0.333333333333,0.166666666667,903
