 n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, data_channel_is_lifestyle, data_channel_is_entertainment, data_channel_is_bus, data_channel_is_socmed, data_channel_is_tech, data_channel_is_world, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, weekday_is_monday, weekday_is_tuesday, weekday_is_wednesday, weekday_is_thursday, weekday_is_friday, weekday_is_saturday, weekday_is_sunday, is_weekend, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares
10.0,456.0,0.613425924506,0.999999996154,0.803846150754,19.0,2.0,6.0,0.0,4.49561403509,7.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,775.0,594.666666667,0.0,37400.0,12028.5714286,0.0,3700.88888889,2376.82330447,39200.0,39200.0,39200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0301061994889,0.0287341006866,0.0287910259188,0.88313489995,0.0292337739559,0.460368663594,0.159907834101,0.0372807017544,0.0131578947368,0.739130434783,0.260869565217,0.403361344538,0.1,1.0,-0.316666666667,-0.6,-0.05,0.85,0.7,0.35,0.7,14300
14.0,207.0,0.668316828375,0.999999992366,0.778625948255,4.0,1.0,0.0,0.0,4.64251207729,9.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,582.0,373.5,0.0,37400.0,13200.0,0.0,4041.05882353,1711.6739245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223721669136,0.188037106333,0.0222683498699,0.0924999536482,0.674822423235,0.491145833333,0.191145833333,0.0386473429952,0.0338164251208,0.533333333333,0.466666666667,0.5625,0.4,0.9,-0.305952380952,-0.6,-0.05,0.5,0.5,0.0,0.5,5300
10.0,203.0,0.693121689454,0.999999991228,0.859649115266,3.0,2.0,1.0,1.0,4.46798029557,5.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,761.0,462.5,0.0,37400.0,14820.0,0.0,3875.28571429,2440.39465698,1200.0,1200.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0411294697917,0.0400115899926,0.0402142455448,0.0401620923141,0.838482602357,0.432310606061,0.214318181818,0.0541871921182,0.00985221674877,0.846153846154,0.153846153846,0.435123966942,0.1,1.0,-0.25,-0.25,-0.25,0.0,0.0,0.5,0.0,1300
10.0,604.0,0.461669505176,0.999999997361,0.569920842823,11.0,5.0,26.0,0.0,4.53311258278,10.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,1400.0,548.222222222,0.0,37400.0,11780.0,0.0,2850.0,1763.9066648,1800.0,4600.0,3666.66666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200004256499,0.0200011682044,0.0200104457461,0.0200001572589,0.919987803141,0.491578576462,0.228655743481,0.0480132450331,0.00827814569536,0.852941176471,0.147058823529,0.404127481714,0.1,1.0,-0.3975,-0.8,-0.1875,0.0,0.0,0.5,0.0,2700
9.0,388.0,0.637305697831,0.999999995885,0.814814811462,7.0,3.0,1.0,0.0,4.67783505155,5.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,1700.0,613.6,1700.0,37400.0,19220.0,1200.4,6056.54545455,2740.73688026,25200.0,25200.0,25200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400001722792,0.440688396792,0.213558148846,0.0400010981011,0.265752183981,0.444173686674,0.102668772669,0.0515463917526,0.0309278350515,0.625,0.375,0.376008658009,0.1,1.0,-0.264285714286,-1.0,-0.05,0.2,0.2,0.3,0.2,2800
10.0,364.0,0.518624640348,0.999999995074,0.679802952316,5.0,0.0,1.0,0.0,4.2032967033,6.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,1100.0,459.0,0.0,37400.0,12700.0,0.0,2850.0,1606.33801723,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333352427757,0.0333360296606,0.0333349335082,0.0333346170769,0.866659176979,0.425174825175,0.13377039627,0.0357142857143,0.0164835164835,0.684210526316,0.315789473684,0.311130536131,0.1,0.5,-0.194444444444,-0.4,-0.05,0.4,0.2,0.1,0.2,1200
9.0,281.0,0.660714283355,0.999999994505,0.796703292326,6.0,0.0,1.0,0.0,5.24555160142,6.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,10400.0,2850.5,0.0,37400.0,16366.6666667,0.0,10400.0,3172.74824742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333347788006,0.0333346171889,0.866661239803,0.0333341010081,0.0333352631993,0.445289855072,0.0983695652174,0.0284697508897,0.0249110320285,0.533333333333,0.466666666667,0.440625,0.1,0.8,-0.166071428571,-0.3,-0.0833333333333,0.0,0.0,0.5,0.0,718
8.0,293.0,0.625874123686,0.999999994048,0.803571423788,11.0,6.0,1.0,0.0,4.74061433447,10.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,1100.0,576.555555556,0.0,39400.0,14900.0,0.0,6250.0,2734.31101547,1100.0,9000.0,4400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200433907808,0.119632336052,0.0200055194828,0.0200698783864,0.820248875298,0.440380952381,0.0725714285714,0.0341296928328,0.0170648464164,0.666666666667,0.333333333333,0.381428571429,0.1,0.5,-0.4,-0.4,-0.4,0.45,0.05,0.05,0.05,866
10.0,960.0,0.451104100472,0.999999998152,0.652495377722,17.0,7.0,1.0,0.0,4.375,6.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,582.0,386.4,0.0,39400.0,23416.6666667,0.0,3786.66666667,2547.465417,1600.0,5300.0,3450.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0340061521234,0.581883325103,0.0333938372461,0.0354706859345,0.315245999593,0.502790469236,0.173462116866,0.0541666666667,0.0114583333333,0.825396825397,0.174603174603,0.353455710956,0.0333333333333,0.7,-0.307485569986,-0.714285714286,-0.05,0.0,0.0,0.5,0.0,1200
13.0,200.0,0.673469384319,0.99999999115,0.823008842274,5.0,2.0,0.0,0.0,4.535,5.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,429.0,335.8,3000.0,39400.0,25280.0,1334.31578947,4089.61538462,2903.92640372,3200.0,3200.0,3200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400823576317,0.0404572206005,0.0401137425789,0.839341094328,0.0400055848611,0.529741019215,0.215152464495,0.055,0.025,0.6875,0.3125,0.469480519481,0.1,0.9,-0.195277777778,-0.388888888889,-0.05,1.0,0.5,0.5,0.5,3200
10.0,462.0,0.492204898681,0.999999996032,0.674603171926,4.0,1.0,1.0,0.0,4.57575757576,5.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,862.0,530.6,5800.0,39400.0,18620.0,1453.14516129,5282.75,3037.07299237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839686535049,0.0400307551831,0.0401395945825,0.0401424812315,0.0400006339537,0.362878787879,0.0628787878788,0.047619047619,0.0238095238095,0.666666666667,0.333333333333,0.266666666667,0.0333333333333,0.5,-0.245454545455,-0.5,-0.125,0.522222222222,0.177777777778,0.0222222222222,0.177777777778,2900
11.0,327.0,0.55214723757,0.999999994536,0.732240433157,3.0,2.0,1.0,2.0,4.31804281346,5.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,429.0,345.4,3000.0,39400.0,27560.0,1334.31578947,4089.61538462,2913.13132091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400020389639,0.041228145015,0.0400862313237,0.838683523392,0.040000061305,0.469658119658,0.161912393162,0.0336391437309,0.0214067278287,0.611111111111,0.388888888889,0.546212121212,0.1,1.0,-0.314087301587,-0.5,-0.155555555556,0.4,-0.4,0.1,0.4,730
11.0,400.0,0.533163263946,0.999999995215,0.736842101738,4.0,1.0,1.0,0.0,4.06,7.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,400.0,325.75,0.0,39400.0,12185.7142857,0.0,3283.58333333,1367.59142101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416873783162,0.0285810280449,0.0286653589709,0.0286319442343,0.497247885588,0.469191919192,0.0569444444444,0.0375,0.0325,0.535714285714,0.464285714286,0.436666666667,0.2,0.7,-0.34391025641,-0.6,-0.125,0.555555555556,-0.3,0.0555555555556,0.3,1600
12.0,193.0,0.591397846283,0.999999991525,0.703389824548,3.0,1.0,0.0,1.0,4.62694300518,8.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,1300.0,462.0,0.0,39400.0,15162.5,0.0,3668.33333333,2212.86216772,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251771149601,0.026046263663,0.0250371691446,0.266220941824,0.657518510408,0.410527146465,0.185969065657,0.0414507772021,0.020725388601,0.666666666667,0.333333333333,0.432007575758,0.1,1.0,-0.120138888889,-0.155555555556,-0.1,0.1,0.2,0.4,0.2,2500
12.0,339.0,0.554216865801,0.999999994505,0.752747248611,6.0,3.0,1.0,0.0,4.36283185841,7.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,752.0,435.833333333,0.0,39400.0,19171.4285714,0.0,3085.22222222,2116.97740287,2400.0,2400.0,2400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0286540479866,0.0285752891315,0.0287015403274,0.0285870960767,0.885482026478,0.413801674516,0.183039579468,0.0501474926254,0.00884955752212,0.85,0.15,0.372065189712,0.136363636364,0.6,-0.344444444444,-0.5,-0.2,0.1,-0.1,0.4,0.1,2200
8.0,1179.0,0.471001757055,0.999999998551,0.675362317862,33.0,0.0,1.0,0.0,4.84393553859,8.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,450.0,322.0,0.0,39400.0,15712.5,0.0,3011.01315789,1630.7918498,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0250016684969,0.0250400822622,0.64991044028,0.275046806294,0.0250010026675,0.423003228158,0.0334817244611,0.0322307039864,0.0178117048346,0.64406779661,0.35593220339,0.300189109136,0.0333333333333,0.5,-0.307199546485,-0.5,-0.05,0.366666666667,0.3,0.133333333333,0.3,529
9.0,1224.0,0.394412489405,0.999999998559,0.567723342121,11.0,6.0,1.0,0.0,4.65604575163,5.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,3500.0,1171.4,3500.0,39400.0,17640.0,2555.18664047,4051.26315789,3562.54995967,787.0,3400.0,2396.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.836666494096,0.0400044756754,0.0400848583533,0.0402497037482,0.042994468127,0.408351731602,0.0746387085137,0.046568627451,0.0228758169935,0.670588235294,0.329411764706,0.277288676236,0.0333333333333,1.0,-0.241028911565,-0.6,-0.025,0.0,0.0,0.5,0.0,2100
